acores	2015-03-11	9	jorge 
porto	2015-03-28	90	video portugal 
joao_moutinho	2014-07-30	115	sporting joao 
alemanha	2014-05-10	269	agora 
publico	2015-07-30	306	agora 
tvi	2015-04-12	363	hoje 
zara	2014-09-17	76	ano 
inglaterra	2015-01-31	146	desporto 
partido_social_democrata	2015-01-22	124	coelho 
alemanha	2015-11-10	293	pode porque 
cristiano_ronaldo	2014-07-08	25	cristiano portugal 
bruno_de_carvalho	2014-10-01	75	contra bruno carvalho 
rtp	2014-09-15	222	aqui agora diz 
catarina_martins	2014-12-03	197	catarina presidente silva martins carvalho 
paris	2015-08-02	191	ano vai 
paulo_portas	2014-03-02	254	portas paulo 
marcelo_rebelo_sousa	2015-02-07	328	rebelo marcelo sousa 
bes	2015-06-09	414	espirito santo ainda 
sic	2015-03-04	273	noticias 
pingo_doce	2014-09-01	162	pais doce pingo 
russia	2015-04-09	261	diario todos noticias 
acores	2015-03-01	170	ir 
pingo_doce	2014-12-09	404	doce pingo 
observador	2015-08-09	211	pais 
cavaco_silva	2014-08-19	22	passos silva coelho 
passos_coelho	2015-03-11	200	coelho passos 
sporting	2014-06-10	107	amp carvalho 
cavaco_silva	2015-10-27	105	pais joao passos 
paulo_bento	2015-08-26	4	bento paulo 
siria	2015-09-29	473	noticias 
jorge_mendes	2014-07-15	131	mendes jorge 
partido_comunista	2015-08-14	99	tudo 
vodafone	2015-05-30	227	lisboa portugal 
expresso	2014-01-06	293	porque agora 
nos	2014-07-25	208	dizer 
rui_vitoria	2015-10-24	202	vitoria rui benfica 
zara	2015-11-18	412	bem 
paulo_bento	2015-06-07	129	bento vitoria rui paulo 
zara	2014-07-12	314	es tudo desporto 
pingo_doce	2014-03-09	157	doce pingo sempre porque antonio 
siria	2015-04-13	361	coelho 
rtp	2015-08-15	90	video 
barack_obama	2014-08-17	394	pais 
marcelo_rebelo_sousa	2015-11-02	73	rebelo marcelo sousa 
pinto_da_costa	2014-07-18	271	joao anos fcporto pinto costa 
dn	2015-04-07	72	diario noticias passos 
jorge_jesus	2014-05-16	366	jesus jorge 
lisboa	2014-06-09	0	via 
jorge_jesus	2014-07-28	243	carregabenfica jesus jorge 
jorge_mendes	2015-07-02	411	mendes el jorge 
continente	2015-08-23	108	ir fazer ver 
espanha	2015-03-08	45	portugal 
nos	2014-04-22	223	vou sempre porto 
dn	2015-11-14	342	diario noticias 
siria	2015-11-29	154	en 
jorge_jesus	2014-08-25	121	carregabenfica jesus jorge 
galp	2015-06-17	293	real 
cavaco_silva	2014-01-13	2	silva ronaldo 
observador	2014-11-02	237	quer 
londres	2014-06-28	476	cristiano 
madrid	2014-12-30	41	real 
iker_casillas	2015-10-30	88	fcportoworld del real 
tvi	2015-02-05	79	tudo todos la 
catarina_martins	2014-09-20	493	catarina martins ano via 
antonio_costa	2015-02-12	167	benfica antonio costa 
sporting	2015-07-08	52	lisboa jesus ainda 
antonio_costa	2014-01-27	135	lisboa antonio costa 
vodafone	2014-10-29	24	video ver la 
luis_figo	2014-07-03	285	ronaldo 
iker_casillas	2015-03-13	148	todos 
londres	2015-08-04	420	contra 
marcelo_rebelo_sousa	2015-01-31	466	rebelo ronaldo marcelo sousa 
jorge_jesus	2014-05-29	121	jesus via jorge 
jorge_mendes	2015-01-21	13	mendes grande el la jorge cristiano 
julen_lopetegui	2015-01-11	231	fcporto 
nos	2014-11-05	48	fazer 
joao_moutinho	2014-02-07	110	ronaldo sporting joao rui cristiano 
partido_comunista	2015-08-12	170	ir 
dn	2014-11-21	370	diz portugal 
continente	2014-12-24	462	jose 
catarina_martins	2015-07-25	56	catarina martins governo noticias 
rtp	2014-03-19	78	jose silva sempre 
italia	2014-11-05	22	desporto portugal 
sonae	2015-04-03	86	jogo 
correio_manha	2014-03-23	334	vou 
italia	2014-02-03	101	antonio la 
benfica	2015-01-01	337	carregabenfica 
madrid	2014-12-05	285	cristiano 
dn	2014-02-27	55	aqui sempre sobre 
publico	2014-09-02	367	fazer 
antonio_costa	2015-03-07	28	ps antonio costa 
jose_socrates	2014-06-04	61	vez ps tudo bem 
donald_trump	2015-10-31	48	agora 
iker_casillas	2014-12-08	409	es ver 
partido_popular	2014-04-02	16	del todos el 
futebol_porto	2014-03-04	91	ainda vai 
acores	2015-08-12	220	novo governo 
iker_casillas	2015-08-07	64	fcportoworld amp jogo fcporto 
continente	2015-11-30	55	mundo pais 
passos_coelho	2014-01-22	173	coelho passos 
benfica	2015-06-02	239	sobre 
partido_popular	2014-10-22	232	del el 
catarina_martins	2014-07-27	43	catarina martins diz 
espanha	2015-03-19	191	ano costa 
benfica	2014-02-14	334	futebol grande 
pinto_da_costa	2015-04-20	7	pinto porto costa 
italia	2015-07-05	269	sporting 
correio_manha	2015-07-28	104	sempre agora 
benfica	2014-10-24	277	anos 
catarina_martins	2014-09-30	120	catarina martins joao 
madrid	2014-03-29	110	ronaldo real cristiano 
paulo_portas	2015-07-05	164	portas dia paulo 
bloco_esquerda	2015-10-14	228	sempre 
passos_coelho	2014-12-22	14	portas coelho passos paulo 
pt	2014-06-29	335	video 
partido_social_democrata	2015-01-31	206	pais 
antonio_costa	2015-11-28	28	antonio costa 
siria	2015-10-27	391	jose via 
jorge_mendes	2015-07-29	278	mendes jorge 
tvi	2015-04-30	262	sobre costa 
marcelo_rebelo_sousa	2015-10-06	92	rebelo lisboa marcelo sousa 
antonio_costa	2014-06-29	68	lisboa antonio costa 
expresso	2014-11-09	34	futebol 
iker_casillas	2014-10-14	10	es en el cristiano portugal 
jeronimo_sousa	2015-11-16	182	silva jeronimo sousa 
publico	2014-05-11	16	del en el la 
ruben_neves	2015-08-10	231	fcporto 
rui_vitoria	2015-10-22	31	vitoria rui vai 
galp	2014-10-05	157	doce pingo 
jorge_mendes	2015-10-02	284	nada mendes benfica ver jorge 
joao_moutinho	2014-10-20	115	joao vai 
partido_comunista	2015-03-06	200	passos 
sporting	2015-04-23	355	video 
continente	2015-10-06	188	pais 
bruno_de_carvalho	2014-03-28	75	bruno carvalho 
expresso	2014-07-29	252	presidente anos 
iker_casillas	2015-07-20	289	pinto porto costa 
pingo_doce	2014-01-05	111	pingo doce dia 
londres	2014-05-18	149	ver vai 
tvi	2014-05-15	149	porque vai 
barack_obama	2015-08-25	0	via 
vodafone	2014-06-13	32	aqui melhor 
iker_casillas	2015-06-02	239	sobre 
expresso	2014-03-20	291	dia 
inglaterra	2014-12-17	352	vai 
futebol_porto	2014-09-17	403	porto melhor 
jorge_mendes	2014-09-08	438	mendes jorge 
pinto_da_costa	2014-12-08	388	pinto sobre costa 
zara	2015-05-07	294	porque 
paulo_portas	2014-09-05	323	portas paulo portugal 
tvi	2015-10-09	389	costa 
partido_comunista	2014-11-03	446	via diz 
pinto_da_costa	2014-08-01	101	desporto pinto costa 
inglaterra	2015-02-24	251	futebol desporto portugal 
meo	2015-11-13	89	tudo fazer vai 
cristiano_ronaldo	2014-04-10	338	cristiano 
jorge_jesus	2015-03-25	9	desporto jesus jorge 
dn	2014-02-21	147	ps dia 
alentejo	2015-06-05	391	tao 
sporting	2014-06-02	204	ps jesus jorge 
partido_socialista	2015-01-19	337	fazer 
madeira	2014-05-22	100	portugal 
madrid	2015-08-12	450	amp 
bruno_de_carvalho	2014-05-07	432	sporting bruno carvalho hoje 
madrid	2014-07-13	35	ronaldo real via cristiano 
bloco_esquerda	2015-11-22	64	fcportoworld 
antonio_costa	2015-09-25	167	antonio costa 
pinto_da_costa	2015-11-08	247	quer pinto costa 
barack_obama	2014-04-07	217	todos 
partido_social_democrata	2014-08-10	275	tudo 
dn	2014-01-21	42	ano diario noticias 
apple	2015-05-17	357	via vai 
bruno_de_carvalho	2014-11-26	207	bruno carvalho benfica 
rui_vitoria	2014-02-04	0	nada ano joao vitoria rui 
partido_popular	2015-02-04	180	governo costa 
bruno_de_carvalho	2015-09-26	107	bruno carvalho ainda 
meo	2015-10-05	152	ver 
antonio_costa	2015-09-08	385	ps antonio costa 
benfica	2014-06-28	319	carregabenfica melhor ainda 
portugal	2014-02-07	46	sporting contra tudo 
bes	2015-10-29	71	espirito santo 
madrid	2014-03-12	240	desporto 
eusebio	2014-10-01	300	pode agora 
siria	2015-02-06	125	ir agora 
bes	2014-03-06	216	espirito santo noticias 
sporting	2015-02-26	413	jogo 
cavaco_silva	2015-06-02	381	ainda 
ruben_neves	2015-05-11	219	del fcporto 
lisboa	2015-04-16	104	grande sempre 
paris	2015-09-14	377	nada 
lisboa	2014-09-02	1	agora 
rtp	2015-07-08	206	futebol portugal 
partido_socialista	2015-01-07	27	la 
acores	2014-04-04	199	governo 
antonio_costa	2015-11-21	202	vitoria rui antonio ainda vai costa 
siria	2015-03-23	49	mundo video 
pt	2015-07-16	488	agora via 
dn	2015-03-16	72	diario noticias vai 
passos_coelho	2015-06-16	47	tudo portas coelho passos paulo portugal 
nos	2014-03-24	186	agora 
luis_figo	2014-09-25	344	real 
bruno_de_carvalho	2015-04-22	29	bruno futebol tudo carvalho ainda 
sonae	2015-04-19	55	sempre porque fazer 
paulo_portas	2014-04-30	47	portas paulo 
rtp	2015-09-13	74	ps bem paulo 
bruno_de_carvalho	2014-02-08	415	aqui anos bruno carvalho hoje 
cristiano_ronaldo	2015-09-15	386	cristiano 
jorge_mendes	2015-08-05	70	mendes desporto diz jorge 
siria	2015-03-18	226	contra sobre 
edp	2015-11-19	17	jornal 
bes	2014-01-01	218	espirito santo 
italia	2014-06-16	494	ver 
alentejo	2015-02-02	492	portugal 
pingo_doce	2014-09-05	25	doce pingo porque 
eusebio	2015-11-16	281	benfica 
cavaco_silva	2014-02-20	217	agora 
galp	2014-04-03	481	grande 
algarve	2015-05-01	251	portugal 
marcelo_rebelo_sousa	2014-06-18	18	rebelo marcelo sousa 
dn	2014-08-20	433	diario ver noticias 
benfica	2015-06-26	54	bem dia 
partido_popular	2015-11-16	297	del la 
espanha	2014-05-30	487	desporto 
julen_lopetegui	2015-07-03	36	porto 
paris	2015-04-18	377	nada 
bruno_de_carvalho	2014-11-28	432	bruno carvalho portugal 
madrid	2014-10-23	134	real cristiano 
londres	2014-01-20	292	el 
jorge_mendes	2015-07-15	7	mendes porto vai jorge 
cristiano_ronaldo	2014-06-26	58	cristiano 
lisboa	2014-10-07	35	jeronimo real el 
paulo_bento	2015-09-19	74	bento mendes agora paulo 
jeronimo_sousa	2015-06-11	330	jeronimo sousa noticias 
correio_manha	2015-01-21	352	vai 
madeira	2014-09-30	0	via 
cristiano_ronaldo	2014-09-22	187	benfica 
dn	2015-12-03	342	diario el via noticias 
continente	2015-10-20	159	novo ir 
jeronimo_sousa	2015-03-22	73	jeronimo governo sousa diz 
partido_popular	2014-12-11	465	en via 
vodafone	2015-05-01	97	ano portugal 
partido_social_democrata	2015-07-12	492	portugal 
sic	2014-09-19	118	hoje 
pingo_doce	2015-07-18	410	doce pingo 
pinto_da_costa	2015-06-26	187	fcporto pinto benfica costa 
edp	2014-01-12	469	jornal 
publico	2014-06-23	163	en la 
jose_socrates	2015-07-08	381	ainda 
tvi	2014-10-23	316	sousa 
paris	2014-06-04	46	tudo via 
rui_vitoria	2015-01-17	66	vitoria rui 
marcelo_rebelo_sousa	2014-02-24	328	rebelo marcelo sousa 
passos_coelho	2015-04-30	153	bem portas coelho passos costa 
portugal	2015-10-25	34	pais vez melhor 
siria	2015-01-17	358	vou ver 
sonae	2015-10-30	357	vai 
benfica	2014-06-12	275	tudo carregabenfica 
italia	2014-01-05	371	desporto 
eusebio	2015-10-31	107	bruno hoje 
jorge_mendes	2014-06-30	9	jogo mendes jorge cristiano 
continente	2015-04-03	208	dizer 
jeronimo_sousa	2015-11-11	350	jornal jeronimo governo sousa 
paulo_bento	2015-06-18	74	bento paulo 
londres	2015-03-15	7	porto 
sic	2014-10-06	112	aqui tudo 
sporting	2014-10-13	199	sempre dia 
jorge_jesus	2015-10-05	52	bruno carvalho benfica jesus jorge 
jeronimo_sousa	2015-01-24	73	jeronimo contra hoje sousa 
jorge_jesus	2014-09-05	440	el jesus sobre jorge 
partido_comunista	2015-10-22	146	governo 
jorge_mendes	2014-06-17	70	mendes jorge 
pingo_doce	2015-02-23	157	doce pingo 
continente	2015-10-21	214	aqui novo ir porque 
algarve	2015-04-24	310	amp portugal 
partido_social_democrata	2014-02-18	346	tao agora 
luis_figo	2015-02-15	238	anos 
dn	2015-06-27	46	tudo 
eusebio	2015-04-18	327	carregabenfica 
rtp	2014-06-19	232	dizer quer 
lisboa	2015-11-30	370	portugal 
correio_manha	2015-10-25	19	dia hoje 
jorge_mendes	2015-03-30	354	mendes grande el la jorge cristiano 
luis_figo	2014-06-25	348	rui costa 
porto	2015-07-07	62	anos 
iker_casillas	2014-04-12	93	en 
sic	2015-02-27	486	hoje 
passos_coelho	2015-06-07	230	coelho diz passos 
jeronimo_sousa	2015-03-07	94	lisboa jeronimo sousa 
iker_casillas	2014-06-09	88	quer real desporto 
barack_obama	2014-10-21	0	via 
marcelo_rebelo_sousa	2015-11-10	328	rebelo marcelo todos sousa 
sic	2015-01-20	8	grande melhor 
futebol_porto	2014-11-18	346	agora 
partido_popular	2015-11-21	244	el la 
benfica	2014-07-18	452	video 
paris	2014-11-04	318	jogo ainda 
publico	2014-02-27	235	pinto costa 
julen_lopetegui	2015-03-20	200	jornal 
pingo_doce	2014-09-09	410	pingo tao doce bem ver 
bloco_esquerda	2015-10-20	251	portugal 
galp	2014-12-08	67	del es en el la 
publico	2015-10-28	43	sobre diz 
inglaterra	2014-05-22	246	jogo agora 
italia	2014-03-17	416	desporto 
partido_social_democrata	2015-11-09	23	sobre 
observador	2015-10-28	269	grande 
vladimir_putin	2014-02-08	298	fazer melhor ainda 
benfica	2015-05-10	141	carregabenfica 
antonio_costa	2014-05-25	133	jose hoje antonio ainda costa 
pingo_doce	2014-01-08	83	doce pingo hoje 
alemanha	2015-09-13	193	sempre ver via 
partido_socialista	2015-02-06	23	vitoria sobre 
porto	2015-07-23	309	fcporto 
paulo_portas	2014-12-10	47	porque portas paulo 
edp	2014-09-25	287	dia 
marcelo_rebelo_sousa	2014-07-20	330	rebelo marcelo dia ver sousa 
alemanha	2015-08-14	332	la 
lionel_messi	2014-04-02	163	en el la cristiano 
dn	2015-04-25	342	diario contra dia noticias 
luis_figo	2014-10-16	77	dizer 
sonae	2014-04-13	143	video ver 
lionel_messi	2015-08-24	91	ronaldo desporto 
jose_mourinho	2014-11-22	264	jose dia 
eusebio	2015-01-07	148	lisboa todos benfica 
galp	2015-06-19	301	jornal 
observador	2015-07-04	185	quer 
marcelo_rebelo_sousa	2015-08-29	73	rebelo martins marcelo ver sousa 
partido_popular	2014-08-03	123	governo 
madrid	2014-09-30	285	ronaldo cristiano 
observador	2014-03-19	12	dia hoje 
eusebio	2015-10-19	43	diz 
pinto_da_costa	2015-08-20	288	pinto costa 
alentejo	2015-10-02	28	antonio costa 
vladimir_putin	2014-05-15	42	presidente porto sobre 
jorge_jesus	2015-02-05	9	jesus jorge 
sic	2015-02-07	498	benfica 
sic	2015-08-21	197	catarina martins 
madrid	2015-03-16	24	la 
paulo_portas	2014-10-03	399	portas paulo 
lionel_messi	2014-07-31	91	cristiano 
paris	2014-04-21	54	mundo benfica portugal 
inglaterra	2014-06-03	207	futebol ronaldo 
sporting	2015-03-12	455	tudo 
catarina_martins	2015-08-03	120	catarina martins 
sic	2014-05-15	179	es 
catarina_martins	2015-03-12	56	catarina martins lisboa pode 
catarina_martins	2015-01-28	56	martins governo antonio sobre costa 
partido_socialista	2014-09-22	79	todos 
pingo_doce	2015-08-03	460	doce pingo 
portugal	2015-04-14	227	lisboa 
zara	2014-04-29	43	diz 
iker_casillas	2014-04-02	125	ir 
pingo_doce	2015-01-14	410	doce pingo agora 
cavaco_silva	2014-04-03	203	dizer vai 
meo	2015-03-23	48	ver agora 
partido_social_democrata	2014-01-22	138	sobre diz 
bruno_de_carvalho	2015-02-01	189	silva sporting bruno carvalho diz 
sic	2014-05-13	83	hoje 
expresso	2015-08-28	0	via 
inglaterra	2014-05-03	142	anos 
jorge_mendes	2015-11-11	438	mendes jorge cristiano 
acores	2015-01-13	221	jorge 
meo	2014-05-23	260	dia ver agora 
ruben_neves	2015-01-26	353	grande 
benfica	2014-09-05	269	ano carregabenfica 
rui_vitoria	2014-05-21	66	vitoria rui desporto 
madrid	2014-06-05	305	la cristiano 
algarve	2014-01-07	431	hoje 
inglaterra	2014-03-16	84	vai 
jose_mourinho	2014-12-18	307	bem 
bes	2014-10-20	71	espirito santo 
nos	2015-07-28	46	tudo carregabenfica 
partido_social_democrata	2015-01-13	491	presidente 
expresso	2014-07-05	319	tao jornal porque hoje 
benfica	2015-06-01	419	sporting 
sic	2015-11-15	400	vez joao 
sporting	2014-11-10	319	porque carregabenfica ver 
rui_vitoria	2014-03-20	198	vitoria rui desporto ainda 
bes	2014-02-04	408	espirito santo dia sobre 
galp	2014-05-17	51	tao 
inglaterra	2015-09-28	359	desporto melhor 
paulo_bento	2014-09-06	122	futebol bento vai paulo portugal 
correio_manha	2014-10-22	51	tao 
nos	2015-07-04	22	todos 
apple	2014-12-22	94	amp 
alemanha	2015-01-21	142	anos 
observador	2014-07-14	330	rebelo marcelo sousa 
pingo_doce	2015-05-21	410	doce pingo melhor 
lionel_messi	2015-02-05	371	desporto 
correio_manha	2014-10-17	123	pais ir 
porto	2015-10-27	378	dia 
siria	2014-05-17	465	novo en 
marcelo_rebelo_sousa	2014-01-25	330	rebelo marcelo sousa 
pingo_doce	2015-05-18	62	pingo anos sobre 
zara	2015-02-18	302	porque 
porto	2014-06-22	114	joao bem portugal 
lionel_messi	2014-09-18	451	cristiano 
eusebio	2014-01-02	292	melhor 
catarina_martins	2015-05-03	120	catarina martins quer 
catarina_martins	2015-02-07	40	catarina martins ps 
madeira	2015-02-05	305	rui cristiano 
espanha	2015-06-01	62	anos 
madrid	2015-05-05	10	ano el la cristiano 
madrid	2014-01-13	253	es porque el cristiano 
rui_vitoria	2014-11-04	31	vitoria rui 
pt	2014-07-04	5	dia ainda la 
bruno_de_carvalho	2014-03-20	480	pinto bruno carvalho diz costa 
bruno_de_carvalho	2014-08-11	415	presidente bruno carvalho diz 
passos_coelho	2014-03-03	96	coelho passos 
jorge_mendes	2014-09-28	70	mendes jorge 
julen_lopetegui	2015-05-22	45	fcporto diz 
jorge_mendes	2015-03-21	272	mendes jorge 
zara	2014-08-24	51	tao 
lisboa	2014-12-31	42	ano en 
partido_popular	2015-01-13	139	governo noticias 
bes	2014-08-08	368	espirito santo via 
bloco_esquerda	2015-09-05	305	cristiano 
antonio_costa	2015-01-07	28	bem governo antonio costa 
zara	2014-09-28	24	en el 
galp	2015-08-14	268	portugal 
passos_coelho	2015-01-16	230	dia coelho passos 
antonio_costa	2015-02-14	180	antonio costa 
alemanha	2014-02-10	161	futebol ainda 
zara	2015-08-08	460	doce pingo agora 
porto	2014-08-27	346	agora 
pingo_doce	2015-10-16	460	doce grande pingo 
algarve	2015-01-25	45	portugal 
futebol_porto	2015-01-19	246	jogo anos dia 
cavaco_silva	2014-02-13	139	vou fazer 
algarve	2015-02-04	21	portugal 
jose_socrates	2014-04-03	138	melhor hoje 
marcelo_rebelo_sousa	2014-10-23	286	rebelo marcelo sousa 
galp	2015-04-14	469	jornal 
eusebio	2015-06-08	22	del sobre la 
espanha	2015-05-15	169	portugal 
pinto_da_costa	2015-06-12	231	fcporto pinto costa 
alemanha	2015-09-18	321	futebol desporto 
jeronimo_sousa	2014-11-27	182	jeronimo sousa 
paulo_bento	2014-05-29	4	bento agora paulo 
espanha	2014-08-23	477	portugal 
marcelo_rebelo_sousa	2015-01-25	328	jornal rebelo marcelo vitoria sousa 
ruben_neves	2014-08-15	419	porto 
ruben_neves	2015-08-08	283	fcportoworld fcporto 
paulo_bento	2014-11-04	4	bento carvalho paulo 
rui_vitoria	2015-04-24	85	jogo vitoria rui desporto 
alentejo	2014-09-17	94	amp 
sonae	2014-04-28	331	jornal 
jorge_jesus	2014-04-28	130	jesus benfica jorge 
vladimir_putin	2014-08-30	267	vai 
jorge_mendes	2014-08-24	8	mendes grande bem sempre vai jorge 
vodafone	2014-07-21	295	ainda portugal 
jose_socrates	2014-02-24	61	ir porque 
tvi	2014-03-06	377	nada 
alemanha	2015-03-28	496	diz 
bes	2015-06-19	361	espirito santo 
futebol_porto	2014-09-07	359	melhor 
rui_vitoria	2014-02-08	31	jogo contra joao vitoria rui 
tvi	2015-08-04	108	fazer hoje 
correio_manha	2014-11-30	152	ver la 
publico	2014-01-21	50	coelho passos 
italia	2014-07-16	151	diario 
porto	2015-08-09	290	del 
pt	2014-05-23	0	via 
partido_social_democrata	2015-03-10	199	governo ainda 
sonae	2015-05-21	291	martins jeronimo dia 
bruno_de_carvalho	2014-05-15	320	carregabenfica bruno carvalho 
bloco_esquerda	2015-04-21	57	nada ainda 
sic	2014-02-19	79	todos 
passos_coelho	2015-08-07	463	passos coelho 
barack_obama	2015-11-26	479	la 
jorge_mendes	2014-01-08	210	mendes ainda jorge 
cavaco_silva	2014-04-05	421	sobre 
barack_obama	2015-06-30	43	via diz 
pingo_doce	2014-09-23	81	doce pingo 
pt	2014-06-15	99	video 
partido_popular	2014-04-14	134	dia 
correio_manha	2015-03-24	379	tudo 
bes	2014-11-20	414	espirito santo sobre 
bes	2014-12-14	408	espirito santo via 
pinto_da_costa	2015-07-25	288	carregabenfica pinto costa 
nos	2015-11-14	484	grande 
tvi	2015-04-10	119	sempre 
lisboa	2014-03-04	79	mundo todos 
partido_comunista	2015-02-18	195	jeronimo 
passos_coelho	2014-01-16	129	jose quer coelho passos 
partido_social_democrata	2015-06-02	185	quer 
partido_socialista	2015-09-04	497	tao 
partido_popular	2014-03-18	96	passos 
partido_social_democrata	2014-02-05	97	ano hoje 
cavaco_silva	2014-12-26	302	porque 
jorge_jesus	2014-04-22	436	jornal jogo jesus jorge 
sonae	2014-08-28	112	tao 
correio_manha	2015-11-24	426	contra 
sporting	2014-03-28	102	ano pode bruno carvalho 
cristiano_ronaldo	2014-08-06	212	cristiano 
nos	2015-04-20	418	aqui 
antonio_costa	2015-07-09	95	antonio costa 
jorge_jesus	2014-06-30	52	benfica jesus jorge 
meo	2014-09-24	367	fazer via 
jorge_jesus	2014-07-26	12	jogo melhor benfica jesus jorge 
bes	2014-05-21	216	espirito santo 
dn	2015-06-07	181	diario lisboa noticias 
ruben_neves	2015-08-29	309	fcporto 
jose_socrates	2014-07-04	239	sobre diz 
paulo_bento	2014-09-19	4	bento bem carregabenfica benfica sobre paulo 
iker_casillas	2014-03-05	24	la costa 
galp	2014-05-15	25	dizer governo agora 
galp	2015-05-31	51	tao vou fazer 
observador	2014-04-25	147	pode 
futebol_porto	2014-11-09	156	vou 
cavaco_silva	2015-03-11	15	ainda 
russia	2015-01-29	476	amp 
expresso	2015-09-22	191	joao bem 
pingo_doce	2015-09-18	111	nada vou pingo 
cavaco_silva	2014-02-07	299	silva 
paris	2015-10-07	129	video 
partido_comunista	2015-01-25	295	ainda la 
bes	2014-02-05	71	espirito santo 
partido_social_democrata	2014-11-20	245	pode ps 
inglaterra	2014-04-18	97	ano tudo bem 
jose_mourinho	2015-10-30	97	ano 
lionel_messi	2014-04-15	58	cristiano 
partido_comunista	2014-03-30	145	hoje 
sporting	2015-10-21	54	benfica noticias 
alentejo	2015-11-03	6	ano amp 
correio_manha	2014-06-03	155	vez sempre 
partido_socialista	2015-11-25	63	governo 
antonio_costa	2015-03-27	95	antonio costa 
joao_moutinho	2015-08-30	110	sporting joao 
publico	2014-01-14	17	jornal todos 
edp	2014-01-25	0	via 
partido_social_democrata	2014-11-16	78	porque 
ruben_neves	2015-10-04	283	fcportoworld fcporto 
marcelo_rebelo_sousa	2015-07-29	18	rebelo marcelo sousa 
alentejo	2014-04-30	114	portugal 
galp	2014-12-18	169	jornal costa portugal 
julen_lopetegui	2014-09-23	221	jesus 
partido_social_democrata	2015-12-02	245	ps 
madrid	2014-04-11	130	real carregabenfica benfica 
jeronimo_sousa	2014-07-06	182	jeronimo sousa passos 
pingo_doce	2014-01-17	111	pode doce pingo 
jorge_mendes	2014-10-14	224	mendes jorge 
rtp	2014-12-10	322	pode noticias 
porto	2015-05-09	218	santo 
sic	2015-03-24	128	nada pais ver 
bes	2015-08-27	408	novo espirito santo 
dn	2015-06-11	273	ano diario noticias 
expresso	2015-01-10	168	presidente contra 
espanha	2015-01-17	66	vitoria desporto 
pinto_da_costa	2014-05-17	300	bento desporto pinto paulo costa 
publico	2014-10-27	28	jose antonio 
londres	2014-01-24	80	joao 
julen_lopetegui	2015-06-07	251	silva porto 
rui_vitoria	2014-04-05	348	vitoria rui desporto 
catarina_martins	2014-09-11	493	catarina martins agora 
inglaterra	2014-02-02	267	bem vai 
cavaco_silva	2014-11-14	129	jose 
publico	2014-03-06	332	quer en 
jose_mourinho	2015-01-14	160	amp la portugal 
nos	2014-05-28	104	vou sempre 
antonio_costa	2014-12-30	45	antonio costa portugal 
jorge_jesus	2015-05-06	22	benfica jesus jorge 
zara	2014-01-04	85	nada ano porque 
cavaco_silva	2015-04-20	25	dizer tudo anos 
madeira	2014-01-13	285	ronaldo 
galp	2014-12-09	227	lisboa martins 
porto	2014-03-03	284	vez sporting benfica 
jorge_jesus	2014-02-03	9	tudo benfica jesus sobre jorge 
vodafone	2014-11-29	181	lisboa 
paulo_portas	2014-03-07	98	portas ainda vai paulo 
eusebio	2014-12-19	488	carregabenfica 
correio_manha	2015-04-10	336	contra pinto antonio paulo 
nos	2015-09-27	117	vou agora 
alemanha	2015-04-27	321	futebol 
jose_socrates	2014-05-04	229	sobre 
lionel_messi	2015-03-08	86	jogo hoje 
bes	2014-09-17	218	silva espirito santo 
madeira	2015-01-27	231	fcporto 
partido_social_democrata	2014-02-24	466	rebelo marcelo sousa 
ruben_neves	2015-11-04	283	fcportoworld fcporto 
jose_mourinho	2015-04-16	223	quer sempre 
partido_popular	2015-02-21	118	del diario diz noticias 
passos_coelho	2015-05-18	365	coelho passos 
vodafone	2014-02-23	199	sempre melhor 
pinto_da_costa	2015-07-17	101	fcporto pinto costa 
catarina_martins	2015-09-28	56	catarina martins joao 
partido_social_democrata	2014-08-29	22	ps todos 
paulo_portas	2014-07-22	345	portas pode coelho paulo 
vodafone	2014-05-09	471	lisboa 
portugal	2015-10-03	101	costa 
pingo_doce	2014-08-25	404	doce pingo 
galp	2015-05-11	301	jornal 
partido_popular	2014-07-14	201	novo ps 
edp	2014-08-15	94	jornal lisboa 
jorge_jesus	2014-03-18	52	ano contra porque jesus jorge 
tvi	2014-06-11	448	vou 
sporting	2015-05-16	246	jogo vitoria 
jeronimo_sousa	2015-01-14	316	jeronimo sousa 
madrid	2015-06-10	177	vez en la 
passos_coelho	2014-09-05	444	coelho passos 
catarina_martins	2015-11-22	197	catarina martins 
benfica	2015-04-06	30	ver quer tudo 
expresso	2014-10-19	29	noticias 
alentejo	2014-09-12	227	lisboa 
pingo_doce	2014-05-05	279	ir vou doce pingo la 
dn	2015-05-31	276	diario governo noticias 
passos_coelho	2014-01-26	153	coelho passos 
partido_popular	2014-06-01	67	el 
partido_popular	2014-02-10	462	jose 
alemanha	2014-09-29	305	anos 
passos_coelho	2015-06-30	233	coelho passos 
partido_comunista	2014-07-03	357	vai 
marcelo_rebelo_sousa	2015-10-11	330	rebelo marcelo sousa paulo 
lisboa	2014-04-29	106	cristiano es en 
jose_socrates	2015-04-08	437	grande 
bes	2015-03-30	414	espirito santo 
pt	2015-04-15	0	via 
pt	2014-11-08	379	la 
futebol_porto	2014-10-19	127	aqui sporting 
continente	2015-03-04	110	aqui vez ir porque 
partido_comunista	2014-11-29	78	silva noticias 
alemanha	2015-05-17	169	portugal 
alemanha	2014-08-29	49	benfica 
