646799807336591360	rt @bernardopiment4: reporter: , nao acha que tem o rei barriga? : eu nao, a minha mae e que teve. #specialone 	1864353020
429692080190156801	"no verao vao perceber porque nao contratamos um avancado agora". -	33050022
424956413623160832	rt @footballltrolls:  - the special one  david moyes - the clueless one	51566870
642682559294476288	bem parece que , vai mesmo perder o campeonato!	59075590
423221530638548992	i liked a @youtube video http://t.co/8mem9lkkzm cristiano ronaldo  golden ball   commentaries 	25614594
430629564851978240	inglaterra - : o massagista billy e que deu a palestra http://t.co/wf9e39d0md	19663485
430395513553559553	i liked a @youtube video from @zinedinefcb http://t.co/hkdtqhwg2d  - 25 funny moments	284480191
625624354727030784	rt @chelseafc_es:  &amp; thierry henry. http://t.co/q4kssvfn64	81255378
439017760132063232	[a bola] the simpsons reforcam plantel de  http://t.co/yiczido81g #desporto	485975606
425283186529406977	 esta hospitalizado - ultima hora - correio da manha http://t.co/srpzdzlaav	20717438
659462161144545280	 promete nao baixar os bracos https://t.co/u66ol62c9w	447397227
626082823368126464	mikel obi to replace john terry as chelsea captain  :  has tipped super eagles midf... http://t.co/nwzdvczvtq	95201847
424221465110904832	rt @luis_sobral: tao simples, tao forte. muito bem . http://t.co/re7dpazwat	519704989
653969186142744576	rt @fcportoworld:  - draw my life  https://t.co/yrd74im64b	1002609368
427463406233591808	happy b-day my idol  "the special one"  http://t.co/glq2ing3jt	73097959
419824022634131457	rt @publico:  salienta a imortalidade de eusebio http://t.co/hxyjsdhzvh	9359232
419766335183544321	rt @record_portugal: benfica - : aquilo que eusebio deixa torna-o imortal http://t.co/uzuzlu4nmy	170800768
430865919259463680	rt @tuga_news: [record]  risca mangala http://t.co/d6byjofsqu #desporto	49757961
432598040126705664	 = special one.. moyes = chosen one.. pellegrini = tactical one.. arsene wenger = five one.. #yeaepic	145134371
646823329442201600	rt @bernardopiment4: reporter: , nao acha que tem o rei barriga? : eu nao, a minha mae e que teve. #specialone 	856240837
419764975700553728	benfica - : aquilo que eusebio deixa torna-o imortal http://t.co/uzuzlu4nmy	19663485
661206842534662144	eva carneiro processa . https://t.co/iagrgfbonm	36373505
474144165786558465	os prognosticos de   #fifawc2014 #brasil2014 # #portugal http://t.co/1yamfg4o5f	31594288
648925365042348032	rt @kurtneverdie09: hoje somos todos portugueses. carrega  ! #carregabenfica	2680580179
661140023887138816	chelsea: jogadores estao a tramar . https://t.co/ixtmriqnxx	36373505
651020881922134016	[dnoticias] chelsea reitera confianca em  http://t.co/q7lhn5r0i7	485975606
596964227291688960	rt @esttoper: , sobre leo messi. http://t.co/wxmlrjyybc	16349463
594908067864645632	rt @fernando__gomes: muita forte o ..... https://t.co/wbcnvrllrf	800072977
438847609986248704	[futebol365]  classifica de resultado logico empate com galatasaray http://t.co/7r1bfbu3sw #desporto	485975606
461580841995747328	rt @migueldelaney: atletico fans singing ', hijo de puta' again.  stands impassively.	33050022
649362107184640000	 cleared over club doctor row http://t.co/gv9tq6jyfm	38732601
418483616189263872	rt @h0ranfreehugs: o sotaque do niall a imitar o  e top	476777130
418695701061967872	@caroliin_romano pronto, gostei de uma coisa nos teus amigos #onedirection a imitacao do !	104633081
420968520735019008	@afn1982 eheheheh e dificil (pedro abrunhosa) escolher os melhores (). sao todos maravilhosos (marilyn monroe).	1773321
425896747140141056	 got a surgery on his elbow. i hope everything is okay 	28429768
419767462264332288	rt @record_portugal: benfica - : aquilo que eusebio deixa torna-o imortal http://t.co/uzuzlu4nmy	780861542
626318352051531776	rt @svilarino: " gordo, controla a tu zorra", .	21099787
430473341703421952	@maxrunner heh, possibly. i'm just no longer a fan of , that's all.	22912342
663330142450749440	vitor baia em defesa de  https://t.co/fqwcfezoib	29833593
427221985404669952	rt @juancarlos_rds: parabens ! melhor treinador do mundo e com orgulho portugues. http://t.co/zuxgdj3o8a	16349463
438017686992207872	[zerozero] : falcao nao pode jogar para 3 mil pessoas http://t.co/ognxkualhi #desporto	485975606
655098551605702656	rt @fcportoworld:  - draw my life  https://t.co/yrd74im64b	2819247558
621300116222275585	rt @lwtkittens: #growingupportuguese cristiano ronaldo and .	518893226
424969430129737728	rt @uberfotbalfacts:  is the fastest to reach 100 wins as a bpl manager.	38843050
653460507786125312	abramovich 'salvou'  do despedimento. http://t.co/apovr6pjbi	36373505
654980408946356224	video: english subtitles: an interview with  recently, fpfs 360 magazine spoke with ,... http://t.co/alc6qlcwgl	21294212
565780933434146816	rt @bifana_bifana: malcolm allison influenced the young . the *mature*  appears to be copying alex ferguson.  htt...	454086392
596727638170927104	albarquel e avenida  bloqueadas amanha http://t.co/lfix8abmtw	31140929
629745527421210625	[observador]  renova com o chelsea http://t.co/5eumbpq6qr	485975606
419825961082040320	rt @record_portugal: benfica - : aquilo que eusebio deixa torna-o imortal http://t.co/uzuzlu4nmy	935415680
438010795830804480	: falcao nao pode jogar para 3 mil pessoas :: zerozero.pt http://t.co/jhswqykrlo	31594288
434348941946400768	funny truth @aminumusa2: arsene wenger is a specialist in failure-...lol	288093268
559083901323210752	[sol]  "envergonhado" com derrota historica http://t.co/weornmztci	485975606
431186092604526592	rt @8fact_footballl: before  became a coach he was a pe teacher in portugal	215954271
424965410380079105	rt @stankayy: , truly special! so much enjoyed this win. nice one chelsea.	42081157
432156903385604096	rt @brooksdt:  just downgraded arsenal from horse to rock with googly eyes.	247986640
434078068106207232	rt @joaogrilo123: waat? check what fifa did about !  http://t.co/avuspe9h9j	612763140
653869972339363845	twittersphere slams :  cant handle the heat anymore hence the need to disguise hims... http://t.co/xempdkid5a	95201847
419789545899843584	rt @record_portugal: benfica - : aquilo que eusebio deixa torna-o imortal http://t.co/uzuzlu4nmy	289427901
649962933275889669	jose # atravessa "pior momento da carreira, com os piores resultados":   admitiu... http://t.co/jdizozwyex #dnoticias	22905057
663793670504730624	, o eterno special one https://t.co/qu3uoadsxv	86233091
427217636376985600	rt @paulacaparros: feliz 51 cumpleanos, , gracias por tanto http://t.co/bfgtj5gt0l	127690935
608974727764320257	: esta impedido de conduzir http://t.co/lu8ektqemx	97637425
646826737876234240	rt @bernardopiment4: reporter: , nao acha que tem o rei barriga? : eu nao, a minha mae e que teve. #specialone 	2802281057
434076805947858945	rt @joaogrilo123: waat? check what fifa did about !  http://t.co/avuspe9h9j	1729787306
429259729936740353	[photo] ac milan players, kaka &amp; essien discussing  http://t.co/f0c1itbvow via @okgist	126085432
646812725532848128	rt @bernardopiment4: reporter: , nao acha que tem o rei barriga? : eu nao, a minha mae e que teve. #specialone 	2391237306
642671540673355776	rt @hitctopcorner:  be like... #cfc http://t.co/8mmyp7jqwv	107154097
480860115302887425	 para 1o-ministro? @lfrancobastos demoras muito, ? ha um pais que precisa de ti.	46853153
423858936307937280	caricatura de , revista pessoal com filipe vaz http://t.co/qeabb5mivc	37331559
646795708813545477	rt @bernardopiment4: reporter: , nao acha que tem o rei barriga? : eu nao, a minha mae e que teve. #specialone 	2965822817
549539611769196545	gary neville critica  http://t.co/hyf4vva41b	73249951
551795570051141632	rt @aaaborode: ! you can't hate his talent!	243254547
427252376786198529	rt @mgiakoumakis: parabens  :) today close the 51 years :) http://t.co/7htlvb9ajq	74699804
559051666096279552	[zerozero] : sinto-me envergonhado http://t.co/wrsn6jiurb #desporto	485975606
427116826024083456	[rtp noticias]  diz que chelsea encerrou contratacoes na reabertura do mercado http://t.co/whoqieavon	485975606
643923553184714752	quando perguntas coisas que irritam  http://t.co/uxxffdzlta	86233091
527055082706436096	rt @dnoticiaspt: jose # e o unico portugues candidato a treinador do ano:  e o unico portugues entre... http://t.co/z2rj...	179385678
648970908066021376	a maldicao de eva carneiro continua a assombrar .	20717877
630728894698512384	soccer-chelsea manager  http://t.co/hph6njt7er	117388746
559667811535314944	hoje e dia....26 de janeiro, nasce , o special one  hoje e dia de homenagear , que... http://t.co/uo1rlqz7lz	114727454
426331151834152960	 pensa em antoine griezmann (real sociedad) e opcao para o ataque do @chelseafc @antogriezmann	62652229
601680931125071872	rt @zerozeropt:  e o treinador do ano #premierleague #chelsea # #hazard http://t.co/lfwaknxexz	1167269844
660489482030985216	rt @nluz: flash interview de  https://t.co/sbecokw22e	19865728
432959256992550912	[rtp noticias] yaya toure "ilibado" apesar da exigencia de  http://t.co/hb1t02uaoh	485975606
609316581609447424	 ficou sem carta de conducao http://t.co/snxwqlsy1k	17084327
419779388440576001	rt @record_portugal: benfica - : aquilo que eusebio deixa torna-o imortal http://t.co/uzuzlu4nmy	1092662724
419786141278408705	rt @record_portugal: benfica - : aquilo que eusebio deixa torna-o imortal http://t.co/uzuzlu4nmy	624846950
578517377844826112	[record]  out http://t.co/zqywtucx0m #desporto	485975606
550336643476242432	estamos em primeiro porque merecemos -  http://t.co/snpacu4y1v	76695506
601717449453604864	rt @zerozeropt:  e o treinador do ano #premierleague #chelsea # #hazard http://t.co/lfwaknxexz	1043453228
609331854521450496	[autoportal]  sem carta de conducao http://t.co/ot0x3foowh	485975606
646799476200443904	rt @bernardopiment4: reporter: , nao acha que tem o rei barriga? : eu nao, a minha mae e que teve. #specialone 	100464299
478136746425978880	rt @oldschoolpanini: felix  and  #happyfathersday http://t.co/pc5ewlbogb	14166909
418402764163518465	 e a mulher : dao condolencias a artur jorge http://t.co/lkhn3igaac	30089572
