bes,2014-07-28,futebol,antonio,ps,dizer,tudo,del,ver,vitoria,espirito,carvalho
observador,2014-08-05,lisboa,bruno,real,tao,hoje,ronaldo,jesus,vitoria,desporto,jeronimo
marcelo_rebelo_sousa,2015-06-16,desporto,anos,el,vou,jornal,novo,mundo,jose,jorge,es
espanha,2015-07-12,vitoria,jeronimo,desporto,benfica,joao,la,grande,tao,rebelo,portas
continente,2015-06-07,todos,porque,ainda,sousa,aqui,ano,joao,vitoria,anos,ir
sic,2015-02-12,fcporto,porto,dizer,bento,pinto,diz,paulo,carvalho,marcelo,antonio
joao_moutinho,2015-06-14,futebol,fcporto,porto,agora,anos,sempre,portugal,grande,amp,bruno
sporting,2015-06-18,ver,sempre,sousa,en,ainda,vou,ano,es,grande,vez
marcelo_rebelo_sousa,2015-08-25,video,sobre,jornal,tao,jesus,jorge,fcportoworld,cristiano,jose,mendes
eusebio,2014-12-30,dizer,governo,quer,melhor,bento,mendes,mundo,sporting,la,paulo
jorge_mendes,2015-02-05,mundo,tudo,melhor,fcportoworld,la,diario,porto,novo,hoje,presidente
sporting,2014-07-03,carvalho,la,en,melhor,portugal,portas,ps,pais,porque,tudo
tvi,2014-07-13,joao,doce,silva,sporting,carvalho,vai,martins,en,portas,fcporto
espanha,2014-09-07,quer,ronaldo,en,benfica,ainda,mendes,lisboa,pingo,diario,carvalho
julen_lopetegui,2014-08-24,futebol,todos,sporting,tudo,jesus,sousa,vou,rui,novo,jeronimo
marcelo_rebelo_sousa,2015-10-18,bem,costa,agora,bruno,mendes,tao,todos,video,sobre,diz
luis_figo,2014-09-02,vez,ainda,sobre,joao,video,espirito,fcporto,fazer,novo,diario
vodafone,2014-12-31,bruno,presidente,aqui,jeronimo,vou,ir,pingo,vitoria,fcportoworld,rebelo
partido_comunista,2015-02-01,vai,agora,dia,vitoria,fcporto,pinto,jesus,la,portas,mundo
ruben_neves,2014-08-25,tudo,antonio,del,dizer,mundo,vez,espirito,noticias,pinto,pais
pingo_doce,2015-05-30,paulo,contra,cristiano,portugal,melhor,vitoria,tao,carregabenfica,jornal,desporto
julen_lopetegui,2014-07-06,pais,agora,vez,vitoria,fcporto,noticias,jorge,del,ir,marcelo
partido_popular,2015-01-14,diario,rui,benfica,bento,sempre,sousa,porque,dizer,sobre,paulo
portugal,2015-08-26,del,jesus,jeronimo,governo,mendes,contra,quer,silva,futebol,diz
bes,2014-12-08,porto,mundo,paulo,desporto,fcportoworld,ainda,sobre,diz,agora,diario
barack_obama,2014-10-02,noticias,tao,governo,vitoria,vou,silva,el,melhor,contra,presidente
acores,2014-04-09,noticias,bem,martins,bruno,benfica,grande,passos,fazer,el,futebol
partido_socialista,2015-11-14,fcportoworld,porque,tao,jose,vez,ps,joao,catarina,jesus,passos
rui_vitoria,2014-04-10,nada,anos,en,vitoria,vou,fazer,presidente,dia,marcelo,jesus
marcelo_rebelo_sousa,2014-05-22,antonio,fcporto,melhor,cristiano,agora,desporto,porto,vez,aqui,benfica
partido_social_democrata,2014-11-23,dizer,pinto,portas,vez,todos,video,pingo,carregabenfica,joao,portugal
meo,2014-07-21,bem,diz,ir,marcelo,video,real,vitoria,es,jorge,fcporto
alentejo,2014-12-07,mundo,pinto,sempre,joao,porque,tao,antonio,agora,martins,bento
partido_comunista,2015-04-10,aqui,ps,futebol,silva,noticias,quer,desporto,fcporto,anos,sousa
partido_comunista,2015-09-04,ainda,coelho,ronaldo,jeronimo,diario,dia,ver,video,dizer,fazer
paulo_portas,2014-03-17,jornal,sobre,antonio,joao,dizer,tao,silva,espirito,sousa,la
partido_socialista,2015-10-13,costa,sporting,sobre,governo,doce,mendes,real,grande,presidente,dia
alentejo,2014-03-22,presidente,silva,benfica,hoje,paulo,fcporto,ano,vez,tudo,sobre
nos,2015-04-02,novo,ps,diario,antonio,espirito,video,hoje,catarina,lisboa,todos
cristiano_ronaldo,2014-04-29,doce,melhor,el,catarina,quer,sporting,jeronimo,grande,noticias,es
jose_socrates,2015-08-14,tudo,lisboa,contra,passos,presidente,es,futebol,mundo,quer,el
rtp,2014-11-29,aqui,doce,costa,lisboa,ronaldo,pais,dizer,benfica,video,sobre
jorge_jesus,2015-11-06,vou,sporting,porque,hoje,lisboa,passos,mendes,pode,noticias,futebol
porto,2015-11-09,paulo,vez,joao,nada,cristiano,jogo,dizer,futebol,agora,sobre
vodafone,2015-11-05,todos,pode,diz,antonio,ver,martins,noticias,fazer,silva,mundo
dn,2014-06-19,presidente,video,vou,en,dia,anos,jeronimo,portas,carvalho,diario
madrid,2014-10-27,mundo,portugal,pais,futebol,espirito,jeronimo,sobre,el,novo,marcelo
siria,2015-09-16,rebelo,doce,presidente,del,todos,mundo,tudo,ir,silva,marcelo
lisboa,2014-08-26,governo,dia,silva,la,rui,ainda,jeronimo,real,jesus,ano
madrid,2015-06-09,pode,agora,en,portas,catarina,la,el,tudo,aqui,nada
observador,2014-05-16,presidente,del,sousa,anos,mundo,marcelo,hoje,ir,benfica,novo
paulo_portas,2014-10-16,futebol,joao,cristiano,quer,sobre,fcportoworld,benfica,desporto,bento,rebelo
marcelo_rebelo_sousa,2014-04-05,carregabenfica,melhor,sporting,ps,la,diario,novo,pingo,jeronimo,jorge
madeira,2015-06-11,ps,nada,dia,costa,es,dizer,ano,jeronimo,vez,noticias
julen_lopetegui,2015-09-15,joao,carregabenfica,nada,vitoria,sporting,porto,pinto,passos,ronaldo,agora
vladimir_putin,2014-05-17,carregabenfica,doce,portas,la,jornal,fcporto,cristiano,rebelo,jogo,benfica
eusebio,2015-10-09,futebol,real,mendes,vou,ver,sempre,ainda,tudo,todos,vez
portugal,2015-01-30,lisboa,en,sousa,del,martins,vou,la,jeronimo,santo,ainda
jose_mourinho,2014-03-14,ronaldo,ainda,tao,ver,hoje,dizer,real,jorge,melhor,jose
dn,2015-11-13,diz,marcelo,pingo,mundo,doce,sporting,futebol,dizer,sempre,cristiano
madrid,2014-07-01,doce,aqui,video,porque,passos,lisboa,tao,en,fazer,paulo
madrid,2015-01-21,sousa,grande,jeronimo,bento,aqui,jogo,ps,fcportoworld,amp,porto
jeronimo_sousa,2015-03-17,cristiano,aqui,rui,passos,real,mendes,agora,fcporto,presidente,vitoria
acores,2015-02-22,melhor,ver,agora,carvalho,sporting,jornal,espirito,dia,bento,sempre
marcelo_rebelo_sousa,2015-08-27,ano,governo,agora,paulo,del,fazer,novo,porto,mundo,jeronimo
vodafone,2015-02-19,mundo,el,vitoria,jeronimo,governo,fcportoworld,portugal,doce,martins,lisboa
observador,2014-03-13,martins,jorge,pingo,la,ano,catarina,dizer,pinto,anos,contra
expresso,2015-10-27,diario,passos,martins,vitoria,pode,espirito,amp,rui,pais,jornal
edp,2015-08-29,futebol,ronaldo,real,jeronimo,silva,jorge,grande,mundo,espirito,bento
nos,2014-07-05,jornal,cristiano,ainda,portugal,todos,hoje,fcporto,grande,bruno,amp
jeronimo_sousa,2015-06-08,tudo,portas,carvalho,portugal,pode,futebol,cristiano,catarina,ir,ronaldo
ruben_neves,2015-09-19,ronaldo,sobre,antonio,desporto,jeronimo,la,fazer,jogo,aqui,novo
rtp,2015-09-21,real,antonio,portas,vitoria,benfica,silva,martins,futebol,espirito,nada
meo,2014-11-16,ver,futebol,novo,desporto,jorge,lisboa,catarina,coelho,es,portas
paulo_portas,2015-08-30,jesus,futebol,costa,rui,cristiano,portugal,ano,diz,porque,doce
paulo_bento,2014-10-14,catarina,coelho,cristiano,mendes,santo,fazer,doce,vez,ainda,dizer
algarve,2014-09-21,dia,portugal,carvalho,rui,es,mendes,lisboa,hoje,mundo,fazer
observador,2015-06-21,en,diz,bento,bem,grande,jesus,dia,pode,pinto,portugal
espanha,2014-06-29,anos,sempre,novo,del,fazer,catarina,espirito,ps,vitoria,diz
passos_coelho,2015-10-17,sobre,pingo,futebol,rui,vitoria,vez,carregabenfica,desporto,nada,real
catarina_martins,2015-11-18,joao,dizer,sporting,ps,fcporto,ronaldo,rui,carvalho,ir,catarina
jorge_mendes,2015-07-10,costa,presidente,ver,ps,carregabenfica,real,la,tao,vitoria,porto
rui_vitoria,2015-08-06,paulo,vai,jesus,fazer,porto,porque,desporto,tao,passos,el
alentejo,2014-03-24,hoje,novo,presidente,sobre,grande,porto,quer,mundo,catarina,espirito
jose_mourinho,2015-01-28,santo,ver,benfica,quer,dia,sempre,martins,coelho,jornal,portas
madeira,2015-07-18,melhor,aqui,bem,mundo,antonio,ano,dizer,video,diario,porque
jorge_mendes,2015-04-15,sempre,video,quer,passos,joao,ronaldo,carregabenfica,coelho,ps,antonio
dn,2014-10-15,vitoria,sousa,novo,santo,vou,noticias,costa,bruno,rebelo,governo
alentejo,2015-10-20,tudo,governo,paulo,jesus,vai,espirito,pinto,todos,sempre,jornal
partido_comunista,2014-05-26,porque,aqui,ainda,doce,ver,la,sempre,ir,vai,real
rtp,2015-12-01,governo,presidente,en,jeronimo,paulo,dizer,cristiano,es,antonio,marcelo
julen_lopetegui,2014-05-19,la,pingo,porque,vai,ronaldo,jeronimo,paulo,fazer,vez,aqui
dn,2015-08-09,fcporto,ronaldo,sporting,diz,rui,sempre,sobre,novo,espirito,mendes
julen_lopetegui,2014-11-06,ano,sempre,novo,sousa,bruno,coelho,lisboa,quer,benfica,marcelo
observador,2015-08-17,vez,bento,futebol,video,presidente,del,mundo,doce,ainda,noticias
rtp,2015-09-22,lisboa,fazer,futebol,santo,pingo,en,hoje,carregabenfica,bento,pinto
espanha,2015-10-09,paulo,cristiano,jesus,melhor,pais,todos,el,sobre,la,noticias
benfica,2015-05-13,vez,diz,ir,en,melhor,ver,presidente,carvalho,novo,aqui
porto,2014-05-04,el,carregabenfica,ir,silva,agora,catarina,carvalho,la,melhor,desporto
alentejo,2015-08-16,melhor,portas,porto,jogo,catarina,espirito,pingo,marcelo,cristiano,fcporto
lisboa,2015-08-09,silva,jesus,santo,rebelo,amp,jorge,mendes,pinto,pode,en
barack_obama,2015-08-05,amp,sobre,video,portas,presidente,costa,pode,sousa,del,catarina
ruben_neves,2015-06-18,melhor,novo,presidente,ver,tao,cristiano,el,diz,quer,sempre
jorge_mendes,2015-07-17,en,jornal,silva,vitoria,diz,dia,lisboa,ir,mundo,pingo
partido_social_democrata,2014-06-27,sempre,ps,santo,portugal,carregabenfica,vai,el,vou,melhor,jesus
madeira,2014-09-20,diario,video,fazer,grande,fcportoworld,jorge,diz,santo,jogo,ronaldo
alentejo,2014-07-27,vai,amp,martins,jesus,porto,tudo,novo,ronaldo,bruno,jogo
benfica,2014-07-25,portugal,cristiano,ps,es,catarina,joao,benfica,dizer,ir,lisboa
passos_coelho,2015-05-07,fazer,pais,desporto,vai,hoje,grande,jose,jogo,diz,mundo
paulo_bento,2014-02-24,paulo,agora,rui,coelho,vou,futebol,joao,mundo,ronaldo,dia
espanha,2015-10-29,real,amp,sobre,dizer,novo,lisboa,coelho,vez,la,rui
pinto_da_costa,2015-07-23,sempre,real,ronaldo,joao,contra,bem,sporting,hoje,pode,vez
rui_vitoria,2014-07-27,costa,passos,porto,portugal,jeronimo,ainda,sempre,grande,catarina,vai
passos_coelho,2014-07-18,quer,dizer,jornal,ainda,presidente,sporting,ano,futebol,espirito,mendes
luis_figo,2014-08-30,silva,desporto,bem,tao,mendes,anos,jorge,fcporto,bruno,carregabenfica
correio_manha,2014-04-07,fazer,real,quer,lisboa,jogo,benfica,video,en,jose,coelho
jeronimo_sousa,2015-09-17,noticias,rebelo,del,tudo,sobre,presidente,es,desporto,carvalho,mundo
russia,2014-10-18,portugal,rebelo,silva,aqui,martins,en,jogo,tao,vitoria,carregabenfica
paris,2014-01-25,agora,ronaldo,jornal,vitoria,dizer,fcportoworld,rui,bruno,pais,joao
publico,2014-03-15,diario,todos,agora,fazer,es,vai,dizer,portugal,vitoria,governo
publico,2015-04-17,catarina,tao,todos,agora,jose,rebelo,amp,mendes,fcportoworld,real
marcelo_rebelo_sousa,2014-04-20,ronaldo,presidente,bento,jornal,coelho,hoje,diz,carvalho,en,contra
siria,2014-11-30,tao,quer,rui,portas,nada,ano,el,anos,vez,es
pinto_da_costa,2014-02-14,jogo,jeronimo,silva,porto,governo,real,presidente,rebelo,costa,santo
barack_obama,2014-02-11,noticias,silva,tao,vez,real,espirito,mendes,aqui,bem,bento
pinto_da_costa,2015-07-30,portas,dia,jogo,melhor,amp,porto,vitoria,governo,todos,el
jose_socrates,2014-07-23,portas,jose,fcportoworld,es,sobre,mundo,catarina,diario,melhor,jornal
bloco_esquerda,2014-11-11,anos,sporting,futebol,diario,silva,cristiano,ainda,jogo,nada,es
russia,2015-11-19,agora,mendes,carvalho,jesus,sporting,lisboa,santo,del,sousa,tao
pt,2015-06-26,quer,sporting,silva,real,pinto,sousa,catarina,governo,jose,marcelo
zara,2015-08-04,nada,antonio,noticias,tao,rebelo,portas,anos,sousa,coelho,governo
observador,2014-09-05,quer,jogo,es,ps,portugal,dia,sempre,agora,ir,dizer
italia,2014-07-22,costa,jeronimo,marcelo,desporto,cristiano,la,portas,pais,pinto,ano
julen_lopetegui,2015-06-17,ir,tudo,agora,grande,hoje,cristiano,marcelo,es,vez,presidente
siria,2015-10-28,jose,real,noticias,sempre,lisboa,marcelo,costa,aqui,governo,passos
passos_coelho,2014-12-08,ronaldo,futebol,sporting,mendes,pingo,grande,rebelo,carregabenfica,agora,ir
jorge_jesus,2015-06-08,catarina,real,bento,ps,portas,quer,dizer,carvalho,todos,carregabenfica
rtp,2014-03-23,noticias,joao,sporting,silva,contra,rebelo,paulo,doce,diario,rui
edp,2014-02-19,passos,vez,paulo,ir,en,novo,bruno,anos,martins,ronaldo
cavaco_silva,2015-11-25,nada,rebelo,contra,dizer,portugal,pingo,mendes,sempre,jose,portas
bruno_de_carvalho,2014-01-27,pinto,porque,grande,jogo,diario,costa,coelho,dizer,novo,ps
jose_socrates,2015-02-01,pode,vou,pingo,el,portas,aqui,ronaldo,doce,catarina,fcporto
cristiano_ronaldo,2015-03-24,noticias,catarina,jornal,portas,costa,tao,tudo,melhor,bem,grande
pinto_da_costa,2015-07-08,futebol,tudo,marcelo,carregabenfica,espirito,ver,anos,sousa,coelho,amp
passos_coelho,2015-05-31,pais,costa,nada,rui,sporting,carvalho,mendes,tao,dizer,ir
sporting,2015-10-25,ronaldo,porque,quer,presidente,novo,fazer,contra,santo,bem,bruno
paulo_portas,2014-04-08,sobre,espirito,aqui,pingo,paulo,fcportoworld,vou,ainda,pais,real
rtp,2015-11-23,rui,ainda,pode,ronaldo,diz,sporting,desporto,ps,fazer,antonio
joao_moutinho,2015-06-18,sporting,porto,mundo,contra,pode,carvalho,marcelo,doce,costa,del
luis_figo,2014-02-01,vai,grande,passos,governo,costa,dizer,noticias,porque,nada,marcelo
alentejo,2014-12-17,el,portugal,pais,bem,jorge,la,paulo,es,melhor,bruno
londres,2015-02-24,carregabenfica,lisboa,amp,todos,joao,contra,hoje,pingo,coelho,futebol
portugal,2015-01-11,desporto,bruno,vitoria,fcportoworld,jogo,pais,el,ver,lisboa,noticias
tvi,2014-04-02,ainda,ronaldo,presidente,coelho,real,fazer,carvalho,jorge,vitoria,diz
galp,2014-11-03,quer,sousa,jesus,pinto,ver,sempre,futebol,portugal,contra,fcportoworld
joao_moutinho,2015-11-29,carvalho,dizer,diario,bem,vitoria,joao,pais,rui,del,el
catarina_martins,2015-08-31,la,santo,todos,benfica,rebelo,tudo,lisboa,carregabenfica,coelho,paulo
rui_vitoria,2015-08-24,sousa,vitoria,pingo,carregabenfica,portugal,dizer,ver,jeronimo,jornal,fcportoworld
nos,2015-02-21,jorge,sporting,vez,coelho,pinto,portas,santo,la,doce,catarina
luis_figo,2014-08-17,quer,governo,novo,vou,sempre,real,anos,carvalho,rebelo,presidente
futebol_porto,2015-02-22,mundo,desporto,martins,vez,ainda,grande,pinto,silva,melhor,dizer
antonio_costa,2014-06-26,sempre,governo,todos,jornal,fcportoworld,sporting,nada,jose,dizer,ps
partido_comunista,2014-12-04,portugal,jornal,rui,bem,contra,anos,pinto,paulo,sporting,en
madeira,2015-03-29,contra,pais,porto,rui,fcportoworld,fazer,vai,pinto,sobre,en
catarina_martins,2015-07-22,benfica,jesus,ir,portas,espirito,vez,dia,martins,todos,diz
italia,2014-05-05,jeronimo,jose,mendes,fcportoworld,es,quer,ir,sporting,costa,vez
tvi,2015-01-10,antonio,bento,real,dizer,carvalho,benfica,amp,santo,del,presidente
passos_coelho,2014-09-03,jesus,la,novo,hoje,sempre,carregabenfica,mendes,desporto,agora,real
paulo_bento,2014-05-31,dia,nada,lisboa,paulo,fcportoworld,tudo,rebelo,ronaldo,desporto,jesus
vladimir_putin,2014-08-02,paulo,ps,sousa,cristiano,hoje,presidente,rui,joao,mendes,ir
pingo_doce,2015-08-16,dia,tudo,mundo,nada,carregabenfica,pinto,governo,costa,ver,grande
pinto_da_costa,2015-03-27,jorge,santo,jose,antonio,lisboa,vai,es,silva,grande,todos
antonio_costa,2015-02-20,jornal,portas,ir,martins,governo,cristiano,bem,passos,en,doce
madrid,2014-03-21,jose,futebol,todos,ano,jesus,hoje,benfica,fcporto,paulo,passos
pingo_doce,2014-11-17,real,sempre,video,la,tao,martins,benfica,amp,cristiano,anos
passos_coelho,2015-08-13,porto,silva,jogo,desporto,fcportoworld,aqui,es,espirito,todos,rebelo
jose_socrates,2015-02-25,sporting,ps,hoje,jogo,desporto,sempre,pinto,sousa,presidente,jeronimo
benfica,2014-01-04,vitoria,fazer,en,real,amp,todos,diario,anos,noticias,bruno
publico,2015-08-12,sobre,ronaldo,futebol,nada,doce,espirito,es,dizer,martins,aqui
partido_socialista,2014-06-12,amp,marcelo,novo,sobre,passos,bem,jorge,noticias,doce,costa
galp,2014-01-14,santo,porque,jose,sempre,espirito,costa,jorge,vou,portas,jesus
bes,2015-03-11,vai,vez,costa,jeronimo,vou,pinto,en,paulo,real,sporting
madrid,2015-05-02,la,del,todos,bento,pode,nada,portas,catarina,aqui,ainda
acores,2015-01-10,pinto,jorge,antonio,mendes,aqui,costa,video,dizer,ronaldo,diario
pingo_doce,2014-02-25,quer,jose,del,aqui,diario,fcporto,jorge,carvalho,jeronimo,pais
partido_comunista,2014-05-02,catarina,vai,quer,fcporto,el,novo,sporting,governo,bento,silva
londres,2014-07-17,costa,desporto,rui,contra,vitoria,vai,passos,amp,fazer,ano
tvi,2015-09-28,martins,amp,rui,lisboa,carregabenfica,bruno,futebol,video,novo,en
alemanha,2015-08-05,noticias,pais,martins,doce,diario,diz,joao,pinto,governo,aqui
antonio_costa,2015-03-06,bem,melhor,sousa,vez,anos,del,real,carregabenfica,espirito,catarina
apple,2015-09-04,la,portas,fcportoworld,en,ano,doce,el,sobre,jose,sousa
observador,2015-10-11,espirito,fazer,contra,jogo,anos,sobre,martins,diz,el,fcporto
jorge_jesus,2014-12-31,ir,real,coelho,vez,quer,diario,mendes,costa,ainda,antonio
bruno_de_carvalho,2015-04-08,real,jogo,en,costa,fazer,sporting,aqui,catarina,hoje,jose
russia,2014-01-07,fcporto,pinto,jornal,coelho,del,carregabenfica,rui,porto,amp,silva
luis_figo,2014-08-22,benfica,jose,sempre,catarina,el,hoje,coelho,sporting,vai,tao
pinto_da_costa,2015-01-21,diario,del,marcelo,porque,anos,presidente,jogo,benfica,governo,portugal
julen_lopetegui,2014-12-21,paulo,doce,jorge,benfica,novo,pode,anos,ano,jose,tudo
espanha,2014-04-29,tao,carvalho,amp,video,agora,martins,fcporto,antonio,noticias,rebelo
bruno_de_carvalho,2015-06-19,carregabenfica,vou,dizer,desporto,diz,hoje,cristiano,en,jose,contra
sic,2015-03-28,vitoria,martins,porque,ano,todos,santo,portugal,quer,mendes,silva
futebol_porto,2014-01-09,todos,el,tao,coelho,fcporto,agora,rebelo,vai,hoje,pinto
donald_trump,2014-10-11,martins,benfica,santo,sempre,la,sporting,diario,jorge,jogo,joao
passos_coelho,2014-07-17,sobre,lisboa,todos,fcporto,governo,porto,fcportoworld,vitoria,sporting,agora
meo,2015-06-27,nada,fcportoworld,hoje,bem,ano,ver,tao,fazer,contra,sporting
eusebio,2015-08-25,vez,nada,carregabenfica,mendes,fcporto,vitoria,passos,doce,ir,real
partido_comunista,2015-05-12,coelho,rebelo,nada,sempre,jorge,novo,ir,ver,anos,dizer
pingo_doce,2014-07-30,cristiano,vitoria,vai,paulo,anos,tudo,bruno,pais,dia,pode
benfica,2015-06-12,aqui,tao,hoje,dizer,jornal,quer,antonio,tudo,el,jose
julen_lopetegui,2014-10-12,bento,paulo,la,fazer,antonio,jose,joao,quer,nada,grande
inglaterra,2014-09-17,amp,pingo,carregabenfica,hoje,passos,sporting,porque,coelho,governo,jorge
inglaterra,2014-01-20,ronaldo,diz,lisboa,vai,rebelo,futebol,la,jose,ver,video
jorge_mendes,2015-11-22,jogo,tao,en,desporto,silva,vitoria,ver,pingo,rebelo,dizer
paris,2015-02-08,tudo,jornal,ps,porque,dia,melhor,sempre,costa,porto,rebelo
lisboa,2015-04-11,agora,antonio,es,jeronimo,del,porto,grande,jorge,bento,vai
vodafone,2015-07-29,sempre,diz,grande,desporto,jeronimo,el,vitoria,benfica,amp,mundo
marcelo_rebelo_sousa,2015-06-17,catarina,costa,ir,porque,todos,tao,bruno,quer,benfica,fcportoworld
sonae,2014-02-09,santo,espirito,en,jorge,vou,catarina,diz,nada,novo,lisboa
inglaterra,2014-08-08,pais,silva,vai,doce,pode,rui,porto,sempre,nada,fcportoworld
jorge_mendes,2015-02-18,ir,benfica,pinto,catarina,agora,quer,joao,noticias,todos,futebol
lionel_messi,2015-06-07,benfica,jogo,santo,es,paulo,melhor,martins,pode,passos,bento
nos,2015-09-06,aqui,lisboa,amp,sporting,fazer,portugal,dizer,jesus,mundo,ps
bloco_esquerda,2015-09-18,mendes,el,noticias,pais,catarina,melhor,vai,es,video,bento
dn,2014-07-16,fazer,fcportoworld,sempre,espirito,anos,ver,marcelo,jornal,ps,lisboa
jeronimo_sousa,2015-05-12,presidente,real,ver,santo,melhor,sousa,coelho,ir,el,es
jeronimo_sousa,2015-05-08,governo,bruno,silva,fcportoworld,bento,desporto,vou,anos,coelho,antonio
jorge_mendes,2014-11-11,santo,rebelo,es,benfica,portas,vai,jesus,en,ano,mendes
sporting,2014-01-02,ronaldo,cristiano,del,santo,carregabenfica,sporting,ano,video,passos,dia
edp,2014-08-09,ver,lisboa,espirito,pode,mendes,jornal,aqui,real,doce,mundo
jorge_mendes,2014-08-15,jogo,coelho,sobre,ronaldo,ainda,mundo,fcporto,sousa,pinto,bem
partido_social_democrata,2014-07-12,diz,martins,porto,vitoria,ver,grande,nada,pais,portugal,jeronimo
dn,2015-02-24,paulo,real,pingo,ainda,melhor,carregabenfica,anos,ver,silva,mundo
ruben_neves,2014-08-03,la,vai,ainda,dizer,joao,jogo,carregabenfica,ps,silva,amp
edp,2014-02-04,en,jesus,bruno,amp,sousa,jornal,marcelo,silva,del,es
eusebio,2015-09-12,amp,costa,tao,ver,ano,hoje,vou,grande,catarina,espirito
zara,2015-08-03,porto,santo,sporting,real,del,porque,jeronimo,quer,antonio,bento
correio_manha,2014-09-05,ps,fcporto,todos,pode,bruno,fcportoworld,en,mendes,contra,es
alentejo,2014-10-13,portugal,passos,bento,marcelo,bruno,nada,fcportoworld,fazer,aqui,ainda
madeira,2014-01-01,coelho,marcelo,vez,desporto,ainda,pingo,ano,real,aqui,tao
rui_vitoria,2015-05-04,costa,diz,marcelo,pinto,la,porque,hoje,rebelo,bruno,espirito
rui_vitoria,2015-02-02,fcporto,vitoria,sempre,vou,del,contra,ainda,espirito,passos,hoje
sonae,2014-03-17,melhor,presidente,porque,sobre,futebol,silva,portugal,agora,en,jeronimo
partido_comunista,2015-08-28,dia,noticias,jesus,lisboa,pingo,costa,fcportoworld,la,porto,passos
alentejo,2015-07-28,grande,dia,rui,video,mundo,amp,jorge,benfica,governo,real
rtp,2014-11-25,rui,jogo,bem,pingo,ainda,costa,dizer,lisboa,jesus,tudo
partido_socialista,2015-08-11,santo,cristiano,ano,jesus,porque,desporto,carregabenfica,costa,anos,melhor
partido_comunista,2015-11-16,la,coelho,catarina,mendes,jornal,bento,porque,ps,antonio,governo
paulo_portas,2015-09-19,rebelo,doce,catarina,antonio,jorge,futebol,en,real,vitoria,vez
pinto_da_costa,2014-08-17,fcportoworld,real,sporting,joao,sousa,passos,vez,marcelo,ir,hoje
londres,2014-07-09,porque,ronaldo,portugal,pais,jogo,ps,pode,futebol,nada,governo
bes,2014-10-10,contra,quer,bruno,portugal,jesus,anos,futebol,ps,vou,governo
londres,2015-06-19,del,bem,hoje,pinto,ver,noticias,lisboa,ps,pode,joao
partido_social_democrata,2014-06-22,melhor,governo,portugal,jornal,carregabenfica,video,pingo,ps,espirito,futebol
passos_coelho,2014-02-08,la,nada,marcelo,ronaldo,santo,sporting,futebol,jeronimo,portas,sempre
meo,2014-04-06,vou,fcporto,todos,cristiano,mendes,jorge,joao,jose,desporto,costa
sporting,2015-03-15,nada,jorge,noticias,bento,bruno,video,carregabenfica,pinto,desporto,grande
paulo_portas,2014-05-10,ver,jeronimo,agora,aqui,noticias,la,cristiano,el,martins,porque
russia,2014-10-29,futebol,joao,amp,fcportoworld,todos,sobre,passos,doce,aqui,hoje
italia,2014-06-09,grande,hoje,es,cristiano,dizer,lisboa,martins,passos,novo,porque
lionel_messi,2015-01-24,mendes,vitoria,jose,agora,vez,todos,silva,aqui,desporto,la
expresso,2014-02-25,noticias,agora,vez,todos,fazer,fcportoworld,grande,joao,aqui,mundo
russia,2015-05-08,futebol,fcportoworld,jogo,joao,del,espirito,tudo,vai,governo,silva
jose_socrates,2015-08-21,es,vai,rebelo,presidente,dizer,diz,doce,marcelo,grande,pinto
paris,2014-05-08,sporting,aqui,pinto,desporto,sobre,costa,espirito,presidente,fcportoworld,catarina
alemanha,2015-02-13,jesus,marcelo,carvalho,portugal,sporting,passos,lisboa,bem,es,vai
continente,2014-03-22,contra,vitoria,vai,anos,paulo,presidente,pingo,joao,benfica,video
futebol_porto,2014-08-03,pingo,bento,real,catarina,anos,contra,sempre,vez,jeronimo,pais
inglaterra,2014-07-23,diario,sporting,bem,passos,el,carvalho,paulo,es,todos,rui
sic,2014-10-11,carvalho,video,todos,ir,tudo,dizer,governo,pode,presidente,portugal
lionel_messi,2014-01-04,es,jeronimo,espirito,el,pais,anos,melhor,grande,novo,real
nos,2015-04-06,espirito,jeronimo,sousa,real,porto,sempre,sobre,bruno,jose,antonio
jorge_mendes,2015-10-29,vez,fcportoworld,carregabenfica,fazer,pode,antonio,portas,joao,rebelo,contra
porto,2015-08-11,marcelo,vai,grande,amp,lisboa,pode,desporto,governo,anos,melhor
rtp,2014-11-02,vou,melhor,en,ps,jornal,ir,pinto,espirito,vitoria,portugal
partido_socialista,2015-02-01,desporto,antonio,vai,paulo,tao,bem,jornal,ps,carvalho,aqui
iker_casillas,2014-10-13,fcporto,santo,del,agora,antonio,todos,portas,en,desporto,ps
pingo_doce,2014-03-27,presidente,amp,benfica,todos,jesus,mundo,portugal,joao,pais,sporting
galp,2014-12-23,diz,real,la,marcelo,dizer,ps,benfica,diario,ano,mundo
joao_moutinho,2015-06-13,joao,dia,sousa,jornal,video,quer,fcporto,marcelo,bento,jesus
bloco_esquerda,2014-05-30,anos,portugal,carregabenfica,coelho,fcporto,sempre,doce,ano,espirito,jornal
partido_popular,2014-05-28,melhor,grande,ano,carregabenfica,dizer,ronaldo,cristiano,porque,aqui,bem
bes,2014-05-08,tudo,dizer,passos,jogo,benfica,mundo,el,sobre,quer,marcelo
expresso,2015-01-06,fazer,rui,nada,real,tao,cristiano,mundo,passos,vou,melhor
nos,2014-11-17,porto,aqui,noticias,vou,anos,ver,coelho,en,pode,diario
